HomeValue,AwayValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,Winner,Over2.5
0.0165,0.0266,0.11,0.09,0.1,0.03,0.11,0.07,0.14,0.1,0.13,0.1,0.13,0.07,0.13,0.09,0.18,0.14,0.2,0.23,0.21,0.15,0.2,0.18,0.15,0.14,0.12,0.12,0.04,0.04,0.11,0.13,0.04,0.05,0.12,0.11,0.04,0.04,0.5,0.52,0.27,0.35,-0.02,-0.01,0.035,0.0236,0.043,0.044,0.032,0.031,0.025,0.04,0.06,0.089,0.22,D,TRUE
0.0176,0.0147,0.1,0.07,0.13,0.1,0.1,0.07,0.09,0.06,0.03,0.07,0.08,0.06,0.07,0.06,0.14,0.16,0.03,0.27,0.12,0.16,0.1,0.19,0.13,0.08,0.12,0.09,0.04,0.03,0.13,0.14,0.04,0.05,0.13,0.11,0.04,0.03,0.42,0.45,0.35,0.26,0.01,-0.01,0.0229,0.014,0.035,0.051,0.03,0.031,0.043,0.048,0.092,0.091,0.22,D,FALSE
0.0051,0.0286,0.11,0.1,0.07,0.17,0.14,0.07,0.08,0.11,0.03,0.2,0.09,0.11,0.07,0.14,0.16,0.18,0.13,0.17,0.11,0.21,0.13,0.19,0.13,0.14,0.1,0.1,0.03,0.04,0.12,0.15,0.04,0.05,0.12,0.11,0.04,0.04,0.46,0.45,0.4,0.45,-0.01,0,0.0269,0.0285,0.048,0.046,0.033,0.028,0.035,0.031,0.073,0.081,0.22,A,TRUE
0.0215,0.0082,0.1,0.16,0.13,0.07,0.12,0.16,0.09,0.09,0.13,0.1,0.13,0.1,0.12,0.1,0.15,0.09,0.13,0.13,0.16,0.1,0.15,0.11,0.11,0.12,0.12,0.1,0.04,0.03,0.12,0.15,0.05,0.04,0.14,0.11,0.04,0.04,0.45,0.44,0.54,0.33,0.01,-0.01,0.0344,0.0492,0.036,0.044,0.032,0.029,0.042,0.04,0.083,0.174,0.22,H,FALSE
0.0874,0.0333,0.21,0.14,0.23,0.1,0.23,0.12,0.19,0.16,0.3,0.17,0.19,0.16,0.23,0.16,0.07,0.14,0.07,0.13,0.06,0.16,0.07,0.15,0.19,0.12,0.16,0.11,0.06,0.04,0.1,0.13,0.03,0.04,0.14,0.11,0.05,0.04,0.56,0.48,0.37,0.27,0,0.01,0.0643,0.0353,0.035,0.042,0.028,0.028,0.031,0.026,0.136,0.088,0.22,D,FALSE
0.0147,0.0899,0.07,0.2,0.13,0.3,0.07,0.19,0.06,0.24,0.1,0.27,0.06,0.26,0.07,0.26,0.15,0.12,0.13,0.17,0.16,0.19,0.15,0.16,0.12,0.2,0.09,0.17,0.03,0.06,0.14,0.07,0.05,0.03,0.08,0.15,0.03,0.06,0.45,0.61,0.26,0.36,0,0.04,0.0142,0.0618,0.051,0.036,0.031,0.027,0.047,0.026,0.093,0.061,0.23,H,FALSE
0.0266,0.0834,0.09,0.19,0.07,0.23,0.11,0.17,0.1,0.2,0.1,0.23,0.12,0.18,0.11,0.2,0.15,0.09,0.13,0.03,0.14,0.11,0.14,0.08,0.09,0.17,0.12,0.16,0.04,0.06,0.13,0.09,0.05,0.03,0.11,0.15,0.04,0.05,0.52,0.62,0.35,0.38,0,0.01,0.0233,0.0474,0.044,0.038,0.031,0.029,0.038,0.028,0.088,0.103,0.23,D,FALSE
0.1006,0.0176,0.27,0.1,0.13,0.17,0.28,0.1,0.29,0.09,0.2,0.07,0.36,0.1,0.28,0.09,0.07,0.14,0.17,0.03,0.07,0.16,0.1,0.11,0.19,0.1,0.17,0.12,0.07,0.04,0.06,0.13,0.02,0.04,0.15,0.09,0.05,0.03,0.72,0.42,0.49,0.35,-0.01,0,0.0883,0.0226,0.042,0.035,0.025,0.03,0.023,0.043,0.083,0.093,0.23,H,TRUE
0.0286,0.0164,0.11,0.1,0.23,0.23,0.14,0.08,0.13,0.1,0.23,0.2,0.12,0.07,0.16,0.13,0.18,0.15,0.1,0.13,0.15,0.16,0.14,0.15,0.15,0.13,0.1,0.12,0.04,0.04,0.15,0.14,0.05,0.05,0.12,0.14,0.04,0.05,0.45,0.48,0.45,0.38,0.01,0.01,0.028,0.0244,0.046,0.039,0.028,0.029,0.028,0.04,0.083,0.095,0.23,D,FALSE
0.0152,0.0051,0.09,0.1,0,0.03,0.13,0.07,0.1,0.08,0,0.03,0.12,0.07,0.07,0.06,0.22,0.17,0.3,0.23,0.18,0.21,0.23,0.2,0.14,0.15,0.1,0.1,0.03,0.03,0.15,0.12,0.06,0.04,0.11,0.12,0.04,0.04,0.41,0.46,0.36,0.4,-0.03,-0.02,0.0223,0.0257,0.041,0.048,0.029,0.033,0.035,0.035,0.07,0.068,0.23,H,FALSE
0.0333,0.0165,0.14,0.11,0.13,0.03,0.16,0.12,0.15,0.14,0.13,0.13,0.14,0.16,0.14,0.14,0.14,0.18,0.07,0.23,0.13,0.16,0.11,0.19,0.17,0.13,0.11,0.12,0.04,0.04,0.13,0.11,0.04,0.04,0.11,0.12,0.04,0.04,0.48,0.5,0.27,0.27,0,0,0.0376,0.0346,0.042,0.043,0.028,0.032,0.027,0.025,0.092,0.059,0.23,H,FALSE
0.0435,0.0105,0.12,0.08,0,0.13,0.17,0.06,0.11,0.08,0.03,0.13,0.16,0.06,0.1,0.09,0.16,0.13,0.27,0.1,0.14,0.14,0.19,0.12,0.11,0.14,0.09,0.1,0.03,0.03,0.14,0.14,0.05,0.04,0.12,0.12,0.04,0.04,0.46,0.4,0.37,0.44,-0.03,0.01,0.0286,0.0216,0.048,0.041,0.029,0.033,0.03,0.038,0.086,0.104,0.23,D,FALSE
0.0082,0.0855,0.15,0.22,0.03,0.23,0.16,0.19,0.08,0.21,0.03,0.17,0.07,0.19,0.06,0.19,0.09,0.07,0.1,0,0.07,0.1,0.09,0.06,0.06,0.14,0.1,0.13,0.03,0.05,0.15,0.11,0.04,0.04,0.11,0.14,0.04,0.04,0.44,0.55,0.33,0.37,-0.02,0.02,0.047,0.064,0.044,0.041,0.029,0.029,0.042,0.022,0.172,0.164,0.23,A,FALSE
0.0559,0.0215,0.17,0.11,0.07,0.23,0.24,0.08,0.18,0.09,0.13,0.1,0.25,0.06,0.19,0.08,0.13,0.14,0.17,0.03,0.11,0.14,0.14,0.1,0.14,0.11,0.16,0.12,0.06,0.04,0.11,0.12,0.04,0.05,0.14,0.12,0.06,0.04,0.62,0.45,0.37,0.54,-0.01,0.02,0.0483,0.034,0.04,0.036,0.025,0.032,0.036,0.042,0.086,0.087,0.23,H,TRUE
0.0061,0.0874,0.1,0.2,0.07,0.17,0.14,0.19,0.07,0.18,0.07,0.23,0.11,0.18,0.08,0.2,0.13,0.07,0.13,0.07,0.13,0.08,0.13,0.07,0.08,0.16,0.1,0.16,0.03,0.06,0.14,0.1,0.05,0.03,0.1,0.15,0.03,0.05,0.44,0.56,0.38,0.37,-0.01,0,0.0187,0.0629,0.044,0.035,0.032,0.028,0.042,0.033,0.113,0.142,0.23,A,TRUE
0.0147,0.0559,0.08,0.18,0.13,0.13,0.09,0.11,0.06,0.19,0.07,0.23,0.06,0.12,0.06,0.18,0.15,0.13,0.1,0.17,0.14,0.15,0.13,0.15,0.11,0.15,0.09,0.16,0.03,0.06,0.14,0.11,0.05,0.04,0.1,0.15,0.03,0.06,0.45,0.62,0.26,0.37,0.01,0.01,0.0248,0.049,0.051,0.04,0.031,0.025,0.046,0.034,0.097,0.086,0.24,H,TRUE
0.0286,0.0215,0.11,0.1,0.17,0.2,0.14,0.08,0.12,0.09,0.2,0.13,0.12,0.06,0.15,0.09,0.18,0.15,0.1,0.17,0.14,0.16,0.14,0.16,0.15,0.12,0.1,0.12,0.04,0.04,0.15,0.12,0.05,0.05,0.11,0.14,0.04,0.04,0.45,0.45,0.45,0.54,0,-0.01,0.0275,0.0326,0.046,0.036,0.028,0.032,0.028,0.042,0.085,0.081,0.24,D,FALSE
0.0051,0.0899,0.1,0.2,0,0.2,0.13,0.18,0.08,0.22,0.03,0.2,0.09,0.24,0.07,0.22,0.17,0.12,0.3,0.17,0.13,0.18,0.2,0.16,0.11,0.21,0.1,0.17,0.03,0.06,0.12,0.07,0.04,0.03,0.08,0.14,0.03,0.05,0.46,0.61,0.4,0.36,-0.03,-0.01,0.0246,0.0592,0.048,0.036,0.033,0.027,0.036,0.027,0.068,0.061,0.24,A,TRUE
0.0874,0.0164,0.21,0.1,0.17,0.17,0.22,0.08,0.19,0.1,0.2,0.17,0.18,0.08,0.19,0.12,0.07,0.15,0.07,0.13,0.06,0.15,0.06,0.14,0.17,0.09,0.16,0.12,0.06,0.04,0.1,0.14,0.03,0.05,0.15,0.11,0.05,0.04,0.56,0.48,0.37,0.38,0.01,0,0.0611,0.0246,0.035,0.039,0.028,0.029,0.031,0.04,0.148,0.096,0.24,A,TRUE
0.0435,0.0333,0.12,0.14,0.03,0.23,0.17,0.12,0.11,0.15,0.03,0.17,0.15,0.15,0.1,0.16,0.16,0.13,0.23,0,0.13,0.15,0.18,0.09,0.1,0.17,0.09,0.11,0.03,0.04,0.14,0.13,0.05,0.04,0.11,0.13,0.04,0.04,0.46,0.48,0.37,0.27,0,0.01,0.0279,0.0381,0.048,0.042,0.029,0.028,0.03,0.027,0.088,0.096,0.24,H,TRUE
0.0176,0.0082,0.1,0.14,0.13,0,0.1,0.14,0.09,0.08,0.1,0.03,0.08,0.09,0.09,0.07,0.14,0.09,0.13,0.13,0.12,0.1,0.13,0.11,0.1,0.1,0.12,0.1,0.04,0.03,0.13,0.15,0.04,0.04,0.13,0.11,0.04,0.04,0.42,0.44,0.35,0.33,-0.01,-0.03,0.0216,0.0451,0.035,0.044,0.03,0.029,0.043,0.044,0.089,0.17,0.24,D,FALSE
0.0266,0.0061,0.09,0.1,0.07,0.03,0.11,0.07,0.1,0.07,0.13,0.07,0.12,0.04,0.12,0.06,0.15,0.14,0.17,0.27,0.14,0.12,0.15,0.18,0.15,0.11,0.12,0.1,0.04,0.03,0.13,0.14,0.05,0.05,0.13,0.11,0.04,0.04,0.52,0.44,0.35,0.38,0,-0.02,0.0258,0.0179,0.044,0.044,0.031,0.032,0.038,0.043,0.089,0.103,0.24,D,FALSE
0.1006,0.0105,0.27,0.08,0.2,0.13,0.28,0.06,0.29,0.08,0.3,0.13,0.35,0.06,0.31,0.09,0.08,0.13,0.2,0.1,0.08,0.13,0.12,0.12,0.22,0.1,0.17,0.1,0.07,0.03,0.06,0.14,0.02,0.04,0.15,0.08,0.06,0.03,0.72,0.4,0.49,0.44,0.01,0,0.0868,0.0225,0.042,0.041,0.025,0.033,0.023,0.038,0.081,0.105,0.24,H,TRUE
0.0152,0.0165,0.1,0.11,0.1,0.03,0.14,0.11,0.1,0.14,0.07,0.1,0.12,0.14,0.1,0.13,0.21,0.18,0.13,0.23,0.17,0.16,0.17,0.19,0.14,0.15,0.1,0.12,0.03,0.04,0.15,0.11,0.06,0.04,0.1,0.13,0.04,0.05,0.41,0.5,0.36,0.27,0.01,-0.01,0.022,0.0332,0.041,0.043,0.029,0.032,0.033,0.026,0.073,0.059,0.24,D,FALSE
0.0834,0.0855,0.19,0.22,0.17,0.3,0.21,0.2,0.2,0.2,0.2,0.2,0.22,0.18,0.2,0.2,0.09,0.07,0.07,0,0.08,0.09,0.08,0.05,0.13,0.14,0.16,0.13,0.06,0.05,0.09,0.11,0.03,0.04,0.14,0.11,0.05,0.04,0.62,0.55,0.38,0.37,0,0.03,0.0465,0.0624,0.038,0.041,0.029,0.029,0.029,0.023,0.102,0.171,0.24,H,FALSE
0.0165,0.0874,0.11,0.2,0.07,0.13,0.11,0.2,0.13,0.18,0.07,0.13,0.13,0.2,0.11,0.17,0.18,0.08,0.13,0.1,0.21,0.08,0.17,0.08,0.1,0.17,0.12,0.16,0.04,0.06,0.11,0.1,0.04,0.03,0.11,0.13,0.03,0.05,0.5,0.56,0.27,0.37,0,-0.01,0.0324,0.0586,0.043,0.035,0.032,0.028,0.027,0.032,0.062,0.131,0.25,H,TRUE
0.0215,0.0176,0.1,0.1,0.13,0.07,0.13,0.09,0.09,0.09,0.1,0.1,0.12,0.1,0.11,0.1,0.15,0.14,0.17,0.17,0.15,0.17,0.16,0.16,0.13,0.13,0.12,0.12,0.04,0.04,0.12,0.13,0.05,0.04,0.13,0.12,0.04,0.04,0.45,0.42,0.54,0.35,0,0,0.0324,0.0211,0.036,0.035,0.032,0.03,0.042,0.043,0.082,0.09,0.25,D,FALSE
0.0899,0.0834,0.2,0.19,0.2,0.23,0.22,0.17,0.23,0.2,0.23,0.23,0.21,0.18,0.22,0.2,0.12,0.09,0.13,0.03,0.06,0.11,0.1,0.08,0.15,0.15,0.17,0.16,0.06,0.06,0.07,0.09,0.03,0.03,0.13,0.12,0.05,0.04,0.61,0.62,0.36,0.38,0.01,0.01,0.0575,0.0549,0.036,0.038,0.027,0.029,0.027,0.029,0.064,0.106,0.25,D,TRUE
0.0082,0.1006,0.14,0.27,0.03,0.2,0.14,0.26,0.08,0.29,0.03,0.3,0.07,0.23,0.06,0.28,0.09,0.07,0.1,0.17,0.08,0.08,0.09,0.1,0.08,0.18,0.1,0.17,0.03,0.07,0.15,0.06,0.04,0.02,0.08,0.16,0.03,0.06,0.44,0.72,0.33,0.49,0,0.02,0.044,0.0846,0.044,0.042,0.029,0.025,0.043,0.023,0.17,0.085,0.25,D,FALSE
0.0164,0.0152,0.11,0.1,0.23,0.13,0.12,0.05,0.11,0.1,0.2,0.07,0.13,0.08,0.15,0.08,0.14,0.2,0.07,0.1,0.15,0.25,0.12,0.18,0.17,0.1,0.12,0.1,0.04,0.03,0.14,0.15,0.05,0.06,0.14,0.12,0.05,0.04,0.48,0.41,0.38,0.36,0.01,0,0.0341,0.0218,0.039,0.041,0.029,0.029,0.037,0.035,0.1,0.076,0.25,H,TRUE
0.0061,0.0286,0.1,0.11,0.03,0.17,0.12,0.08,0.07,0.12,0.03,0.2,0.1,0.13,0.07,0.15,0.14,0.17,0.23,0.1,0.15,0.2,0.17,0.16,0.11,0.16,0.1,0.1,0.03,0.04,0.14,0.15,0.05,0.05,0.12,0.12,0.04,0.04,0.44,0.45,0.38,0.45,0,0,0.0182,0.0272,0.044,0.046,0.032,0.028,0.043,0.028,0.105,0.086,0.25,H,TRUE
0.0333,0.0147,0.14,0.09,0.13,0.23,0.17,0.08,0.15,0.07,0.1,0.17,0.15,0.07,0.13,0.1,0.14,0.14,0.07,0.07,0.12,0.15,0.11,0.12,0.13,0.1,0.11,0.09,0.04,0.03,0.13,0.14,0.04,0.05,0.13,0.11,0.05,0.04,0.48,0.45,0.27,0.26,-0.01,0.02,0.0366,0.0305,0.042,0.051,0.028,0.031,0.027,0.04,0.094,0.098,0.25,D,FALSE
0.0855,0.0051,0.21,0.1,0.2,0,0.24,0.07,0.2,0.08,0.13,0.03,0.22,0.07,0.18,0.06,0.07,0.18,0.07,0.3,0.04,0.21,0.06,0.23,0.21,0.06,0.13,0.1,0.05,0.03,0.11,0.12,0.04,0.04,0.13,0.1,0.04,0.03,0.55,0.46,0.37,0.4,-0.01,-0.04,0.0599,0.0236,0.041,0.048,0.029,0.033,0.024,0.038,0.159,0.066,0.25,H,FALSE
0.0105,0.0266,0.08,0.09,0.13,0.1,0.11,0.07,0.08,0.1,0.1,0.13,0.1,0.08,0.09,0.11,0.14,0.14,0.13,0.13,0.12,0.16,0.13,0.14,0.12,0.12,0.1,0.12,0.03,0.04,0.14,0.13,0.04,0.05,0.11,0.13,0.04,0.04,0.4,0.52,0.44,0.35,-0.01,0,0.0216,0.025,0.041,0.044,0.033,0.031,0.039,0.038,0.1,0.09,0.25,A,TRUE
0.0559,0.0435,0.17,0.12,0.1,0.13,0.24,0.07,0.18,0.11,0.2,0.1,0.26,0.07,0.21,0.09,0.14,0.16,0.2,0.2,0.11,0.19,0.15,0.18,0.2,0.12,0.16,0.09,0.06,0.03,0.11,0.14,0.04,0.05,0.15,0.1,0.06,0.04,0.62,0.46,0.37,0.37,-0.01,0.01,0.047,0.0307,0.04,0.048,0.025,0.029,0.034,0.029,0.082,0.089,0.25,H,TRUE
0.0874,0.0105,0.19,0.08,0.1,0.03,0.2,0.05,0.18,0.08,0.17,0.1,0.16,0.05,0.17,0.08,0.09,0.14,0.23,0.23,0.08,0.15,0.13,0.17,0.17,0.11,0.16,0.1,0.06,0.03,0.1,0.14,0.03,0.04,0.15,0.1,0.05,0.03,0.56,0.4,0.37,0.44,-0.02,-0.02,0.0564,0.0208,0.035,0.041,0.028,0.033,0.033,0.037,0.113,0.096,0.26,H,TRUE
0.0051,0.0164,0.09,0.12,0,0.23,0.12,0.1,0.07,0.12,0,0.2,0.08,0.09,0.05,0.14,0.18,0.14,0.23,0.07,0.15,0.14,0.19,0.12,0.08,0.16,0.1,0.12,0.03,0.04,0.12,0.14,0.04,0.05,0.12,0.12,0.04,0.04,0.46,0.48,0.4,0.38,-0.05,0.02,0.0227,0.0345,0.048,0.039,0.033,0.029,0.039,0.036,0.065,0.102,0.26,H,TRUE
0.0176,0.0855,0.1,0.22,0.07,0.2,0.1,0.18,0.09,0.2,0.1,0.1,0.08,0.17,0.09,0.16,0.14,0.07,0.17,0.07,0.12,0.1,0.14,0.08,0.09,0.15,0.12,0.13,0.04,0.05,0.13,0.11,0.04,0.04,0.12,0.13,0.04,0.04,0.42,0.55,0.35,0.37,0,0.01,0.0211,0.0582,0.035,0.041,0.03,0.029,0.043,0.024,0.091,0.166,0.26,H,FALSE
0.0266,0.0899,0.1,0.2,0.17,0.13,0.11,0.18,0.11,0.23,0.17,0.17,0.11,0.25,0.13,0.21,0.15,0.12,0.13,0.1,0.14,0.17,0.14,0.13,0.13,0.18,0.12,0.17,0.04,0.06,0.13,0.07,0.05,0.03,0.1,0.15,0.03,0.05,0.52,0.61,0.35,0.36,0.01,0,0.0252,0.0585,0.044,0.036,0.031,0.027,0.035,0.027,0.089,0.062,0.26,A,FALSE
0.0834,0.0559,0.19,0.17,0.17,0.2,0.22,0.1,0.2,0.2,0.17,0.33,0.22,0.12,0.19,0.21,0.09,0.14,0.1,0.17,0.07,0.16,0.09,0.15,0.17,0.15,0.16,0.16,0.06,0.06,0.09,0.11,0.03,0.04,0.14,0.12,0.05,0.05,0.62,0.62,0.38,0.37,0,0.01,0.0562,0.0502,0.038,0.04,0.029,0.025,0.029,0.032,0.102,0.082,0.26,H,FALSE
0.0435,0.0215,0.12,0.1,0.13,0.07,0.18,0.08,0.11,0.09,0.13,0.1,0.15,0.06,0.13,0.08,0.17,0.15,0.23,0.2,0.13,0.15,0.18,0.17,0.15,0.13,0.09,0.12,0.03,0.04,0.14,0.12,0.05,0.05,0.11,0.13,0.04,0.04,0.46,0.45,0.37,0.54,-0.01,0,0.0296,0.0319,0.048,0.036,0.029,0.032,0.029,0.042,0.082,0.083,0.26,H,TRUE
0.0152,0.0061,0.09,0.1,0.13,0.13,0.14,0.07,0.1,0.08,0.1,0.13,0.12,0.05,0.11,0.09,0.2,0.14,0.07,0.2,0.15,0.12,0.14,0.15,0.13,0.11,0.1,0.1,0.03,0.03,0.15,0.14,0.06,0.05,0.12,0.13,0.04,0.04,0.41,0.44,0.36,0.38,-0.01,0.01,0.021,0.0208,0.041,0.044,0.029,0.032,0.035,0.038,0.076,0.105,0.26,D,FALSE
0.0147,0.0082,0.09,0.14,0.23,0.07,0.11,0.14,0.07,0.08,0.17,0.07,0.08,0.09,0.11,0.08,0.14,0.09,0.07,0.1,0.14,0.1,0.12,0.1,0.1,0.1,0.09,0.1,0.03,0.03,0.14,0.15,0.05,0.04,0.12,0.12,0.04,0.04,0.45,0.44,0.26,0.33,0,0,0.0307,0.0462,0.051,0.044,0.031,0.029,0.039,0.043,0.1,0.17,0.26,H,FALSE
0.0286,0.0165,0.1,0.12,0.07,0.13,0.13,0.11,0.12,0.14,0.1,0.13,0.12,0.13,0.11,0.14,0.18,0.17,0.17,0.1,0.14,0.15,0.16,0.14,0.13,0.15,0.1,0.12,0.04,0.04,0.15,0.11,0.05,0.04,0.1,0.13,0.04,0.04,0.45,0.5,0.45,0.27,-0.01,0.01,0.0262,0.0413,0.046,0.043,0.028,0.032,0.028,0.025,0.084,0.063,0.26,H,FALSE
0.1006,0.0333,0.26,0.14,0.23,0.13,0.28,0.11,0.29,0.15,0.23,0.13,0.35,0.15,0.29,0.14,0.07,0.14,0.07,0.1,0.07,0.15,0.07,0.13,0.21,0.11,0.17,0.11,0.07,0.04,0.06,0.13,0.02,0.04,0.15,0.09,0.06,0.03,0.72,0.48,0.49,0.27,0,0,0.0817,0.0357,0.042,0.042,0.025,0.028,0.024,0.027,0.084,0.095,0.26,H,TRUE
0.0215,0.0834,0.1,0.19,0.07,0.23,0.13,0.16,0.09,0.19,0.1,0.17,0.12,0.18,0.11,0.18,0.16,0.09,0.17,0.07,0.15,0.12,0.16,0.09,0.1,0.17,0.12,0.16,0.04,0.06,0.12,0.09,0.05,0.03,0.11,0.14,0.04,0.05,0.45,0.62,0.54,0.38,-0.01,0.01,0.0307,0.0604,0.036,0.038,0.032,0.029,0.041,0.029,0.08,0.105,0.27,A,FALSE
0.0855,0.0874,0.21,0.2,0.1,0.1,0.25,0.18,0.19,0.18,0.07,0.13,0.22,0.19,0.16,0.17,0.07,0.08,0.1,0.23,0.04,0.1,0.07,0.14,0.15,0.12,0.13,0.16,0.05,0.06,0.11,0.1,0.04,0.03,0.12,0.14,0.04,0.05,0.55,0.56,0.37,0.37,-0.01,0.01,0.056,0.0554,0.041,0.035,0.029,0.028,0.025,0.032,0.164,0.117,0.27,H,TRUE
0.0333,0.0152,0.13,0.09,0.03,0.07,0.16,0.05,0.14,0.1,0.1,0.07,0.15,0.08,0.13,0.08,0.15,0.2,0.27,0.1,0.12,0.25,0.18,0.18,0.16,0.13,0.11,0.1,0.04,0.03,0.13,0.15,0.04,0.06,0.13,0.11,0.05,0.04,0.48,0.41,0.27,0.36,-0.01,0,0.0344,0.0204,0.042,0.041,0.028,0.029,0.028,0.035,0.087,0.078,0.27,D,FALSE
0.0164,0.0176,0.12,0.1,0.2,0.17,0.14,0.09,0.12,0.09,0.2,0.1,0.14,0.1,0.15,0.1,0.15,0.13,0.17,0.07,0.15,0.16,0.16,0.12,0.14,0.13,0.12,0.12,0.04,0.04,0.14,0.13,0.05,0.04,0.12,0.13,0.04,0.04,0.48,0.42,0.38,0.35,-0.01,0.01,0.0332,0.0298,0.039,0.035,0.029,0.03,0.036,0.042,0.095,0.095,0.27,D,TRUE
0.0061,0.0147,0.1,0.1,0.17,0.23,0.14,0.08,0.08,0.07,0.17,0.17,0.12,0.07,0.12,0.1,0.13,0.14,0.1,0.07,0.15,0.15,0.13,0.12,0.12,0.11,0.1,0.09,0.03,0.03,0.14,0.14,0.05,0.05,0.12,0.12,0.04,0.04,0.44,0.45,0.38,0.26,0,0.01,0.0206,0.0304,0.044,0.051,0.032,0.031,0.038,0.039,0.107,0.104,0.27,H,TRUE
0.0082,0.0266,0.13,0.1,0.07,0.13,0.14,0.09,0.08,0.1,0.07,0.13,0.07,0.1,0.07,0.11,0.09,0.15,0.1,0.17,0.08,0.16,0.09,0.16,0.11,0.1,0.1,0.12,0.03,0.04,0.15,0.13,0.04,0.05,0.11,0.13,0.04,0.04,0.44,0.52,0.33,0.35,-0.01,-0.01,0.0444,0.0243,0.044,0.044,0.029,0.031,0.044,0.037,0.169,0.088,0.27,D,FALSE
0.0899,0.0286,0.2,0.11,0.23,0.13,0.21,0.08,0.23,0.13,0.23,0.13,0.21,0.13,0.22,0.13,0.12,0.17,0.07,0.13,0.07,0.21,0.08,0.17,0.2,0.11,0.17,0.1,0.06,0.04,0.07,0.15,0.03,0.05,0.16,0.09,0.06,0.03,0.61,0.45,0.36,0.45,0.01,0.01,0.0593,0.0271,0.036,0.046,0.027,0.028,0.027,0.028,0.065,0.087,0.27,H,TRUE
0.0105,0.0051,0.07,0.1,0,0.1,0.1,0.06,0.08,0.08,0.07,0.13,0.11,0.06,0.08,0.09,0.15,0.17,0.3,0.2,0.14,0.21,0.2,0.19,0.14,0.14,0.1,0.1,0.03,0.03,0.14,0.12,0.04,0.04,0.11,0.12,0.04,0.04,0.4,0.46,0.44,0.4,-0.03,0.01,0.02,0.0237,0.041,0.048,0.033,0.033,0.038,0.034,0.092,0.066,0.27,A,TRUE
0.0165,0.0435,0.11,0.13,0.13,0.2,0.12,0.06,0.14,0.12,0.13,0.2,0.15,0.07,0.14,0.13,0.17,0.17,0.1,0.23,0.2,0.22,0.16,0.21,0.17,0.14,0.12,0.09,0.04,0.03,0.11,0.14,0.04,0.05,0.13,0.1,0.04,0.04,0.5,0.46,0.27,0.37,-0.01,0.01,0.0397,0.0309,0.043,0.048,0.032,0.029,0.026,0.027,0.062,0.084,0.27,H,FALSE
0.0559,0.1006,0.17,0.27,0.1,0.23,0.25,0.25,0.19,0.29,0.2,0.3,0.28,0.22,0.22,0.27,0.13,0.07,0.17,0.07,0.11,0.08,0.14,0.07,0.15,0.2,0.16,0.17,0.06,0.07,0.11,0.06,0.04,0.02,0.11,0.14,0.04,0.05,0.62,0.72,0.37,0.49,-0.01,0.01,0.0484,0.0823,0.04,0.042,0.025,0.025,0.033,0.023,0.084,0.083,0.27,A,TRUE
0.0215,0.0855,0.1,0.21,0.03,0.2,0.12,0.17,0.09,0.19,0.07,0.13,0.11,0.16,0.09,0.16,0.15,0.07,0.17,0.07,0.14,0.1,0.15,0.08,0.08,0.16,0.12,0.13,0.04,0.05,0.12,0.11,0.05,0.04,0.12,0.13,0.04,0.05,0.45,0.55,0.54,0.37,-0.02,0.01,0.0296,0.0634,0.036,0.041,0.032,0.029,0.043,0.025,0.081,0.162,0.28,A,TRUE
