HomeValue,AwayValue,HomePtsSeas,AwayPtsSeas,HomePtsLast,AwayPtsLast,HomePtsHome,AwayPtsAway,HomeGoalsSeas,AwayGoalsSeas,HomeGoalsLast,AwayGoalsLast,HomeGoalsHome,AwayGoalsAway,HomeGoalsExpected,AwayGoalsExpected,HomeGoalsConcSeas,AwayGoalsConcSeas,HomeGoalsConcLast,AwayGoalsConcLast,HomeGoalsConcHome,AwayGoalsConcAway,HomeGoalsExpectedConc,AwayGoalsExpectedConc,HomeGoalsExpectedVsTeam,AwayGoalsExpectedVsTeam,HomeTotalShots,AwayTotalShots,HomeShotsTarget,AwayShotsTarget,HomeTotalShotsAgst,AwayTotalShotsAgst,HomeShotsTargetAgst,AwayShotsTargetAgst,HomeTotalShotsVsTeam,AwayTotalShotsVsTeam,HomeShotsTargetVsTeam,AwayShotsTargetVsTeam,HomePossession,AwayPossession,HomeExpectedWin,AwayExpectedWin,HomeTrend,AwayTrend,HomeWeightedPoints,AwayWeightedPoints,ChanceCreationHome,ChanceCreationAway,ShotsAccuracyHome,ShotsAccuracyAway,ScoringRateHome,ScoringRateAway,KeeperStrengthHome,KeeperStrengthAway,Round,Winner,Over2.5
0.0061,0.0559,0.11,0.16,0.23,0.1,0.15,0.09,0.09,0.18,0.27,0.17,0.14,0.11,0.17,0.15,0.13,0.14,0.1,0.17,0.14,0.16,0.12,0.15,0.16,0.14,0.1,0.16,0.03,0.06,0.14,0.11,0.05,0.04,0.11,0.15,0.04,0.06,0.44,0.62,0.38,0.37,0.01,-0.02,0.0215,0.0467,0.044,0.04,0.032,0.025,0.033,0.035,0.108,0.08,0.28,H,TRUE
0.1006,0.0874,0.27,0.19,0.23,0.1,0.29,0.17,0.29,0.18,0.3,0.17,0.36,0.19,0.32,0.18,0.07,0.09,0.07,0.2,0.07,0.11,0.07,0.13,0.22,0.12,0.17,0.16,0.07,0.06,0.06,0.1,0.02,0.03,0.14,0.11,0.05,0.04,0.72,0.56,0.49,0.37,0.02,-0.01,0.0854,0.0535,0.042,0.035,0.025,0.028,0.023,0.032,0.086,0.111,0.28,H,FALSE
0.0082,0.0435,0.13,0.12,0.07,0.1,0.14,0.06,0.08,0.11,0.07,0.13,0.07,0.06,0.07,0.1,0.09,0.17,0.1,0.23,0.08,0.21,0.09,0.2,0.14,0.1,0.1,0.09,0.03,0.03,0.15,0.14,0.04,0.05,0.12,0.12,0.04,0.04,0.44,0.46,0.33,0.37,0,-0.01,0.0438,0.0298,0.044,0.048,0.029,0.029,0.044,0.029,0.169,0.085,0.28,H,TRUE
0.0333,0.0164,0.13,0.11,0.07,0.13,0.16,0.09,0.14,0.12,0.1,0.17,0.14,0.09,0.13,0.13,0.15,0.15,0.23,0.23,0.11,0.16,0.16,0.18,0.15,0.15,0.11,0.12,0.04,0.04,0.13,0.14,0.04,0.05,0.13,0.13,0.04,0.04,0.48,0.48,0.27,0.38,0,0,0.0337,0.0327,0.042,0.039,0.028,0.029,0.028,0.035,0.088,0.094,0.28,D,FALSE
0.0266,0.0152,0.1,0.09,0.13,0.07,0.1,0.05,0.1,0.1,0.13,0.1,0.11,0.09,0.11,0.1,0.15,0.19,0.17,0.13,0.14,0.24,0.15,0.19,0.15,0.12,0.12,0.1,0.04,0.03,0.13,0.15,0.05,0.06,0.14,0.12,0.05,0.04,0.52,0.41,0.35,0.36,0,0,0.0237,0.0209,0.044,0.041,0.031,0.029,0.037,0.035,0.089,0.079,0.28,D,FALSE
0.0147,0.0286,0.1,0.11,0.13,0.1,0.12,0.07,0.08,0.12,0.1,0.13,0.08,0.13,0.08,0.13,0.15,0.18,0.17,0.23,0.13,0.22,0.15,0.21,0.15,0.14,0.09,0.1,0.03,0.04,0.14,0.15,0.05,0.05,0.12,0.12,0.04,0.04,0.45,0.45,0.26,0.45,-0.01,-0.01,0.0293,0.0261,0.051,0.046,0.031,0.028,0.038,0.028,0.097,0.083,0.28,H,TRUE
0.0834,0.0051,0.2,0.11,0.23,0.2,0.22,0.08,0.19,0.09,0.13,0.2,0.21,0.07,0.18,0.12,0.09,0.17,0.07,0.13,0.06,0.2,0.07,0.17,0.17,0.1,0.16,0.1,0.06,0.03,0.09,0.12,0.03,0.04,0.14,0.09,0.05,0.03,0.62,0.46,0.38,0.4,0.02,0.02,0.0605,0.024,0.038,0.048,0.029,0.033,0.03,0.032,0.109,0.068,0.28,H,FALSE
0.0165,0.0105,0.12,0.07,0.2,0,0.14,0.05,0.14,0.08,0.17,0.1,0.15,0.05,0.15,0.08,0.17,0.15,0.1,0.27,0.19,0.16,0.15,0.19,0.17,0.11,0.12,0.1,0.04,0.03,0.11,0.14,0.04,0.04,0.13,0.1,0.04,0.04,0.5,0.4,0.27,0.44,0.01,-0.04,0.043,0.0193,0.043,0.041,0.032,0.033,0.026,0.038,0.065,0.091,0.28,H,FALSE
0.0899,0.0176,0.2,0.1,0.23,0.17,0.21,0.09,0.23,0.1,0.27,0.13,0.22,0.11,0.24,0.11,0.11,0.14,0.1,0.1,0.07,0.16,0.09,0.13,0.19,0.1,0.17,0.12,0.06,0.04,0.07,0.13,0.03,0.04,0.15,0.1,0.05,0.03,0.61,0.42,0.36,0.35,0.02,0,0.0602,0.0294,0.036,0.035,0.027,0.03,0.026,0.041,0.065,0.092,0.28,H,FALSE
0.0152,0.1006,0.09,0.27,0.1,0.3,0.14,0.25,0.1,0.29,0.07,0.3,0.11,0.23,0.09,0.27,0.19,0.07,0.07,0.03,0.15,0.07,0.13,0.06,0.08,0.2,0.1,0.17,0.03,0.07,0.15,0.06,0.06,0.02,0.08,0.16,0.03,0.06,0.41,0.72,0.36,0.49,0,0.03,0.0211,0.0915,0.041,0.042,0.029,0.025,0.036,0.024,0.082,0.089,0.29,A,FALSE
0.0559,0.0165,0.16,0.12,0,0.2,0.23,0.1,0.18,0.13,0.03,0.07,0.26,0.12,0.16,0.11,0.14,0.16,0.2,0.07,0.12,0.15,0.15,0.13,0.14,0.13,0.16,0.12,0.06,0.04,0.11,0.11,0.04,0.04,0.13,0.11,0.05,0.04,0.62,0.5,0.37,0.27,-0.03,0.02,0.045,0.0426,0.04,0.043,0.025,0.032,0.035,0.027,0.079,0.067,0.29,H,TRUE
0.0164,0.0834,0.11,0.2,0.07,0.3,0.14,0.17,0.12,0.19,0.13,0.13,0.14,0.17,0.13,0.16,0.15,0.08,0.23,0,0.15,0.11,0.18,0.06,0.1,0.17,0.12,0.16,0.04,0.06,0.14,0.09,0.05,0.03,0.11,0.15,0.04,0.05,0.48,0.62,0.38,0.38,0,0.03,0.0327,0.059,0.039,0.038,0.029,0.029,0.036,0.03,0.095,0.113,0.29,A,TRUE
0.0855,0.0899,0.21,0.21,0.2,0.3,0.25,0.19,0.19,0.23,0.17,0.27,0.22,0.24,0.19,0.25,0.08,0.11,0.13,0.03,0.04,0.16,0.08,0.1,0.15,0.17,0.13,0.17,0.05,0.06,0.11,0.07,0.04,0.03,0.1,0.14,0.04,0.05,0.55,0.61,0.37,0.36,0.02,0.03,0.0634,0.06,0.041,0.036,0.029,0.027,0.024,0.027,0.151,0.067,0.29,H,TRUE
0.0435,0.0061,0.12,0.12,0.1,0.23,0.19,0.07,0.11,0.1,0.13,0.23,0.16,0.05,0.14,0.13,0.17,0.13,0.13,0.1,0.13,0.12,0.14,0.12,0.13,0.14,0.09,0.1,0.03,0.03,0.14,0.14,0.05,0.05,0.12,0.12,0.04,0.04,0.46,0.44,0.37,0.38,-0.02,0.02,0.0287,0.0265,0.048,0.044,0.029,0.032,0.029,0.032,0.084,0.109,0.29,H,FALSE
0.0051,0.0147,0.1,0.1,0.2,0.2,0.14,0.07,0.09,0.09,0.2,0.2,0.11,0.07,0.13,0.12,0.17,0.14,0.13,0.17,0.14,0.16,0.15,0.16,0.14,0.13,0.1,0.09,0.03,0.03,0.12,0.14,0.04,0.05,0.12,0.1,0.04,0.04,0.46,0.45,0.4,0.26,-0.01,0.01,0.0232,0.0313,0.048,0.051,0.033,0.031,0.033,0.033,0.067,0.098,0.29,D,FALSE
0.0176,0.0266,0.1,0.1,0.13,0.07,0.11,0.09,0.09,0.1,0.1,0.03,0.09,0.1,0.09,0.08,0.14,0.14,0.13,0.1,0.11,0.15,0.13,0.13,0.11,0.1,0.12,0.12,0.04,0.04,0.13,0.13,0.04,0.05,0.12,0.12,0.04,0.04,0.42,0.52,0.35,0.35,-0.01,0,0.0283,0.0234,0.035,0.044,0.03,0.031,0.042,0.038,0.091,0.092,0.29,H,TRUE
0.0105,0.0333,0.07,0.13,0,0.07,0.09,0.1,0.08,0.14,0.03,0.1,0.11,0.14,0.07,0.13,0.15,0.14,0.2,0.23,0.14,0.18,0.16,0.19,0.13,0.15,0.1,0.11,0.03,0.04,0.14,0.13,0.04,0.04,0.11,0.12,0.04,0.04,0.4,0.48,0.44,0.27,-0.05,0,0.0187,0.0331,0.041,0.042,0.033,0.028,0.039,0.028,0.092,0.088,0.29,A,TRUE
0.0286,0.0082,0.1,0.14,0.1,0.13,0.15,0.13,0.12,0.08,0.13,0.1,0.12,0.09,0.13,0.09,0.19,0.09,0.27,0.1,0.13,0.1,0.19,0.1,0.11,0.14,0.1,0.1,0.04,0.03,0.15,0.15,0.05,0.04,0.12,0.12,0.04,0.04,0.45,0.44,0.45,0.33,-0.02,0.01,0.0252,0.0468,0.046,0.044,0.028,0.029,0.028,0.042,0.08,0.167,0.29,A,TRUE
0.0874,0.0215,0.18,0.09,0.1,0,0.21,0.07,0.17,0.09,0.13,0.1,0.17,0.06,0.16,0.09,0.09,0.16,0.1,0.23,0.07,0.16,0.09,0.19,0.17,0.09,0.16,0.12,0.06,0.04,0.1,0.12,0.03,0.05,0.14,0.11,0.05,0.04,0.56,0.45,0.37,0.54,-0.02,-0.03,0.0516,0.0286,0.035,0.036,0.028,0.032,0.034,0.041,0.11,0.078,0.29,H,TRUE
0.0164,0.0105,0.11,0.07,0.07,0,0.13,0.05,0.12,0.08,0.13,0.07,0.14,0.05,0.13,0.06,0.16,0.16,0.23,0.23,0.17,0.15,0.19,0.18,0.16,0.13,0.12,0.1,0.04,0.03,0.14,0.14,0.05,0.04,0.13,0.12,0.04,0.04,0.48,0.4,0.38,0.44,-0.01,-0.06,0.0316,0.018,0.039,0.041,0.029,0.033,0.036,0.039,0.09,0.086,0.3,H,TRUE
0.0051,0.0215,0.1,0.09,0.13,0,0.13,0.07,0.08,0.09,0.07,0.1,0.1,0.07,0.08,0.09,0.17,0.16,0.1,0.2,0.13,0.17,0.13,0.18,0.13,0.11,0.1,0.12,0.03,0.04,0.12,0.12,0.04,0.05,0.11,0.12,0.04,0.04,0.46,0.45,0.4,0.54,0,-0.04,0.0229,0.0276,0.048,0.036,0.033,0.032,0.035,0.041,0.069,0.078,0.3,A,FALSE
0.0152,0.0435,0.09,0.12,0.07,0.1,0.13,0.05,0.09,0.12,0.03,0.1,0.11,0.07,0.08,0.09,0.19,0.16,0.1,0.1,0.15,0.21,0.15,0.16,0.12,0.12,0.1,0.09,0.03,0.03,0.15,0.14,0.06,0.05,0.12,0.12,0.04,0.05,0.41,0.46,0.36,0.37,-0.01,0.01,0.0204,0.0284,0.041,0.048,0.029,0.029,0.037,0.028,0.081,0.087,0.3,A,TRUE
0.0899,0.0165,0.2,0.12,0.2,0.2,0.22,0.09,0.23,0.13,0.23,0.07,0.22,0.11,0.23,0.1,0.11,0.17,0.1,0.1,0.07,0.16,0.09,0.14,0.18,0.1,0.17,0.12,0.06,0.04,0.07,0.11,0.03,0.04,0.14,0.1,0.05,0.03,0.61,0.5,0.36,0.27,-0.01,-0.01,0.058,0.0412,0.036,0.043,0.027,0.032,0.027,0.027,0.066,0.065,0.3,H,TRUE
0.0559,0.0152,0.16,0.09,0.1,0.03,0.23,0.05,0.18,0.09,0.13,0.03,0.26,0.08,0.19,0.07,0.14,0.19,0.17,0.13,0.11,0.22,0.14,0.18,0.19,0.1,0.16,0.1,0.06,0.03,0.11,0.15,0.04,0.06,0.15,0.11,0.06,0.04,0.62,0.41,0.37,0.36,0.01,-0.02,0.0452,0.0197,0.04,0.041,0.025,0.029,0.035,0.037,0.081,0.081,0.305,H,TRUE
0.0874,0.0834,0.19,0.2,0.1,0.3,0.21,0.18,0.17,0.2,0.1,0.23,0.17,0.19,0.15,0.21,0.09,0.08,0.13,0.03,0.07,0.11,0.1,0.07,0.11,0.15,0.16,0.16,0.06,0.06,0.1,0.09,0.03,0.03,0.13,0.13,0.05,0.04,0.56,0.62,0.37,0.38,0.01,0.04,0.0521,0.0586,0.035,0.038,0.028,0.029,0.033,0.029,0.11,0.113,0.3,A,TRUE
0.0215,0.0899,0.1,0.2,0.1,0.2,0.11,0.18,0.1,0.24,0.17,0.27,0.12,0.23,0.13,0.24,0.16,0.11,0.17,0.07,0.15,0.16,0.16,0.11,0.12,0.2,0.12,0.17,0.04,0.06,0.12,0.07,0.05,0.03,0.1,0.15,0.03,0.05,0.45,0.61,0.54,0.36,0.01,0.01,0.0272,0.0577,0.036,0.036,0.032,0.027,0.04,0.026,0.08,0.067,0.31,A,TRUE
0.0061,0.0333,0.11,0.13,0.2,0.17,0.16,0.11,0.09,0.15,0.2,0.2,0.14,0.16,0.14,0.17,0.13,0.14,0.13,0.1,0.14,0.17,0.14,0.14,0.14,0.15,0.1,0.11,0.03,0.04,0.14,0.13,0.05,0.04,0.11,0.13,0.04,0.04,0.44,0.48,0.38,0.27,-0.01,0.01,0.0256,0.0331,0.044,0.042,0.032,0.028,0.033,0.027,0.107,0.09,0.3,A,FALSE
0.0855,0.0147,0.22,0.1,0.3,0.13,0.25,0.07,0.19,0.08,0.23,0.17,0.22,0.07,0.22,0.11,0.08,0.14,0.13,0.17,0.05,0.15,0.09,0.15,0.18,0.1,0.13,0.09,0.05,0.03,0.11,0.14,0.04,0.05,0.14,0.1,0.05,0.03,0.55,0.45,0.37,0.26,0.03,0,0.0703,0.0304,0.041,0.051,0.029,0.031,0.024,0.034,0.149,0.101,0.3,H,FALSE
0.0176,0.0051,0.11,0.1,0.13,0.03,0.13,0.07,0.1,0.08,0.17,0,0.1,0.07,0.12,0.05,0.13,0.17,0.13,0.13,0.1,0.2,0.12,0.17,0.14,0.09,0.12,0.1,0.04,0.03,0.13,0.12,0.04,0.04,0.12,0.11,0.04,0.03,0.42,0.46,0.35,0.4,0.01,-0.01,0.0301,0.0221,0.035,0.048,0.03,0.033,0.039,0.035,0.095,0.069,0.305,H,FALSE
0.0165,0.0164,0.12,0.12,0.1,0.13,0.15,0.09,0.13,0.12,0.03,0.13,0.15,0.09,0.1,0.12,0.18,0.16,0.27,0.2,0.17,0.15,0.21,0.17,0.14,0.16,0.12,0.12,0.04,0.04,0.11,0.14,0.04,0.05,0.13,0.12,0.04,0.04,0.5,0.48,0.27,0.38,-0.02,0.01,0.0398,0.0316,0.043,0.039,0.032,0.029,0.028,0.035,0.061,0.091,0.31,D,TRUE
0.0105,0.0082,0.06,0.14,0,0.23,0.09,0.14,0.08,0.09,0.07,0.2,0.11,0.1,0.08,0.13,0.16,0.09,0.23,0.07,0.16,0.09,0.18,0.08,0.08,0.16,0.1,0.1,0.03,0.03,0.14,0.15,0.04,0.04,0.12,0.12,0.04,0.04,0.4,0.44,0.44,0.33,-0.07,0.02,0.0175,0.0481,0.041,0.044,0.033,0.029,0.039,0.038,0.086,0.172,0.305,A,TRUE
0.0286,0.0266,0.1,0.09,0,0.07,0.14,0.09,0.12,0.1,0.07,0.03,0.11,0.09,0.1,0.07,0.19,0.15,0.37,0.13,0.14,0.16,0.23,0.15,0.12,0.15,0.1,0.12,0.04,0.04,0.15,0.13,0.05,0.05,0.11,0.13,0.04,0.04,0.45,0.52,0.45,0.35,-0.03,-0.01,0.0244,0.0227,0.046,0.044,0.028,0.031,0.029,0.039,0.078,0.088,0.3,H,TRUE
0.0435,0.1006,0.13,0.27,0.2,0.3,0.19,0.25,0.12,0.28,0.17,0.2,0.17,0.23,0.15,0.24,0.16,0.07,0.1,0,0.12,0.07,0.13,0.04,0.1,0.18,0.09,0.17,0.03,0.07,0.14,0.06,0.05,0.02,0.08,0.16,0.03,0.06,0.46,0.72,0.37,0.49,0.02,0.04,0.0289,0.09,0.048,0.042,0.029,0.025,0.027,0.024,0.088,0.091,0.305,A,TRUE
0.0559,0.0266,0.16,0.09,0.2,0.03,0.24,0.08,0.19,0.09,0.23,0,0.26,0.09,0.23,0.06,0.13,0.15,0.07,0.2,0.11,0.17,0.1,0.18,0.2,0.08,0.16,0.12,0.06,0.04,0.11,0.13,0.04,0.05,0.14,0.11,0.05,0.04,0.62,0.52,0.37,0.35,0.02,-0.02,0.0452,0.0219,0.04,0.044,0.025,0.031,0.034,0.041,0.084,0.085,0.31,H,TRUE
0.0874,0.0286,0.18,0.11,0.1,0.1,0.2,0.07,0.17,0.13,0.1,0.13,0.17,0.12,0.15,0.13,0.1,0.18,0.17,0.23,0.09,0.23,0.12,0.22,0.18,0.12,0.16,0.1,0.06,0.04,0.1,0.15,0.03,0.05,0.15,0.1,0.05,0.03,0.56,0.45,0.37,0.45,-0.01,0.01,0.0504,0.0261,0.035,0.046,0.028,0.028,0.034,0.028,0.102,0.081,0.31,D,FALSE
0.0435,0.0899,0.12,0.21,0.2,0.2,0.18,0.19,0.12,0.23,0.17,0.27,0.16,0.23,0.15,0.24,0.17,0.11,0.13,0.1,0.13,0.16,0.14,0.12,0.14,0.19,0.09,0.17,0.03,0.06,0.14,0.07,0.05,0.03,0.08,0.16,0.03,0.05,0.46,0.61,0.37,0.36,-0.01,0.02,0.028,0.0579,0.048,0.036,0.029,0.027,0.027,0.026,0.086,0.068,0.32,D,FALSE
0.0164,0.0215,0.12,0.09,0.13,0.1,0.14,0.08,0.12,0.1,0.17,0.13,0.14,0.08,0.14,0.1,0.16,0.16,0.23,0.13,0.16,0.16,0.18,0.15,0.15,0.14,0.12,0.12,0.04,0.04,0.14,0.12,0.05,0.05,0.12,0.13,0.04,0.04,0.48,0.45,0.38,0.54,0,-0.01,0.0311,0.0264,0.039,0.036,0.029,0.032,0.034,0.04,0.091,0.08,0.32,D,TRUE
0.0061,0.0051,0.11,0.1,0.1,0.03,0.15,0.07,0.09,0.08,0.07,0,0.13,0.06,0.1,0.05,0.14,0.17,0.17,0.1,0.14,0.19,0.15,0.15,0.12,0.1,0.1,0.1,0.03,0.03,0.14,0.12,0.05,0.04,0.11,0.12,0.04,0.04,0.44,0.46,0.38,0.4,-0.02,-0.02,0.0248,0.0215,0.044,0.048,0.032,0.033,0.034,0.037,0.105,0.07,0.315,D,FALSE
0.0333,0.0176,0.14,0.11,0.23,0.2,0.15,0.09,0.15,0.1,0.23,0.13,0.14,0.1,0.18,0.11,0.14,0.13,0.07,0.07,0.11,0.17,0.11,0.12,0.15,0.11,0.11,0.12,0.04,0.04,0.13,0.13,0.04,0.04,0.12,0.12,0.04,0.04,0.48,0.42,0.27,0.35,0.02,0.02,0.0326,0.0296,0.042,0.035,0.028,0.03,0.026,0.039,0.092,0.098,0.31,A,TRUE
0.0152,0.0834,0.08,0.21,0,0.3,0.12,0.19,0.09,0.2,0.03,0.3,0.11,0.19,0.08,0.23,0.19,0.08,0.23,0.07,0.16,0.11,0.19,0.09,0.08,0.21,0.1,0.16,0.03,0.06,0.15,0.09,0.06,0.03,0.1,0.16,0.03,0.06,0.41,0.62,0.36,0.38,-0.03,0.05,0.0191,0.0652,0.041,0.038,0.029,0.029,0.038,0.028,0.08,0.112,0.315,A,TRUE
0.0165,0.0082,0.12,0.15,0.03,0.3,0.14,0.15,0.13,0.09,0.07,0.23,0.15,0.11,0.12,0.14,0.18,0.09,0.33,0.07,0.18,0.09,0.23,0.08,0.1,0.19,0.12,0.1,0.04,0.03,0.11,0.15,0.04,0.04,0.13,0.1,0.04,0.04,0.5,0.44,0.27,0.33,0,0.03,0.0391,0.0476,0.043,0.044,0.032,0.029,0.028,0.037,0.061,0.172,0.315,A,TRUE
0.0105,0.0147,0.06,0.1,0,0.13,0.08,0.07,0.08,0.08,0.1,0.13,0.11,0.06,0.09,0.09,0.16,0.14,0.27,0.1,0.16,0.16,0.2,0.13,0.11,0.14,0.1,0.09,0.03,0.03,0.14,0.14,0.04,0.05,0.12,0.11,0.04,0.04,0.4,0.45,0.44,0.26,-0.08,-0.01,0.0169,0.0294,0.041,0.051,0.033,0.031,0.038,0.035,0.085,0.1,0.315,D,FALSE
0.1006,0.0855,0.27,0.22,0.3,0.3,0.29,0.18,0.28,0.19,0.2,0.23,0.34,0.17,0.27,0.2,0.07,0.07,0.03,0.1,0.07,0.11,0.06,0.09,0.18,0.13,0.17,0.13,0.07,0.05,0.06,0.11,0.02,0.04,0.14,0.1,0.05,0.03,0.72,0.55,0.49,0.37,0.05,0.04,0.0913,0.0695,0.042,0.041,0.025,0.029,0.024,0.024,0.09,0.155,0.31,A,TRUE
0.0286,0.0152,0.11,0.08,0.13,0,0.15,0.05,0.12,0.09,0.13,0.07,0.13,0.08,0.13,0.08,0.18,0.19,0.13,0.23,0.13,0.22,0.15,0.22,0.17,0.11,0.1,0.1,0.04,0.03,0.15,0.15,0.05,0.06,0.13,0.12,0.05,0.04,0.45,0.41,0.45,0.36,0,-0.04,0.0281,0.0185,0.046,0.041,0.028,0.029,0.028,0.038,0.082,0.08,0.325,D,FALSE
0.0333,0.0266,0.13,0.08,0.1,0,0.14,0.08,0.15,0.1,0.13,0.13,0.14,0.09,0.14,0.11,0.14,0.16,0.13,0.3,0.12,0.18,0.13,0.21,0.18,0.12,0.11,0.12,0.04,0.04,0.13,0.13,0.04,0.05,0.12,0.12,0.04,0.04,0.48,0.52,0.27,0.35,-0.02,-0.04,0.0306,0.0206,0.042,0.044,0.028,0.031,0.027,0.038,0.09,0.08,0.33,D,FALSE
0.0082,0.0874,0.16,0.18,0.3,0.13,0.16,0.17,0.1,0.17,0.2,0.17,0.09,0.18,0.13,0.17,0.09,0.1,0.1,0.2,0.08,0.11,0.09,0.14,0.13,0.13,0.1,0.16,0.03,0.06,0.15,0.1,0.04,0.03,0.1,0.15,0.03,0.05,0.44,0.56,0.33,0.37,0.05,0.01,0.0492,0.0506,0.044,0.035,0.029,0.028,0.035,0.033,0.17,0.099,0.33,A,TRUE
0.0559,0.0286,0.16,0.11,0.2,0.17,0.24,0.07,0.19,0.12,0.23,0.17,0.26,0.12,0.23,0.14,0.14,0.18,0.13,0.07,0.11,0.22,0.13,0.16,0.19,0.13,0.16,0.1,0.06,0.04,0.11,0.15,0.04,0.05,0.15,0.1,0.06,0.04,0.62,0.45,0.37,0.45,-0.01,0,0.0449,0.0277,0.04,0.046,0.025,0.028,0.034,0.028,0.082,0.083,0.33,H,TRUE
0.1006,0.0147,0.26,0.1,0.2,0.07,0.27,0.07,0.28,0.08,0.27,0.07,0.33,0.06,0.29,0.07,0.08,0.14,0.17,0.13,0.08,0.15,0.11,0.14,0.22,0.09,0.17,0.09,0.07,0.03,0.06,0.14,0.02,0.05,0.16,0.08,0.06,0.03,0.72,0.45,0.49,0.26,0.01,0,0.0933,0.0293,0.042,0.051,0.025,0.031,0.024,0.035,0.08,0.102,0.33,H,TRUE
0.0061,0.0834,0.11,0.2,0.03,0.2,0.15,0.19,0.09,0.2,0.1,0.2,0.13,0.19,0.11,0.2,0.14,0.09,0.2,0.17,0.14,0.11,0.16,0.12,0.11,0.18,0.1,0.16,0.03,0.06,0.14,0.09,0.05,0.03,0.1,0.15,0.03,0.05,0.44,0.62,0.38,0.38,-0.01,-0.01,0.0234,0.0626,0.044,0.038,0.032,0.029,0.033,0.029,0.102,0.103,0.33,D,FALSE
0.0176,0.0559,0.12,0.17,0.3,0.3,0.14,0.09,0.1,0.19,0.2,0.3,0.1,0.11,0.13,0.2,0.13,0.13,0.03,0.07,0.09,0.16,0.08,0.12,0.13,0.14,0.12,0.16,0.04,0.06,0.13,0.11,0.04,0.04,0.12,0.14,0.04,0.05,0.42,0.62,0.35,0.37,0.03,0.03,0.0318,0.0463,0.035,0.04,0.03,0.025,0.038,0.033,0.098,0.083,0.32,H,TRUE
0.0855,0.0105,0.22,0.06,0.3,0.03,0.26,0.04,0.2,0.08,0.23,0.1,0.22,0.05,0.22,0.08,0.08,0.16,0.1,0.17,0.04,0.16,0.07,0.16,0.19,0.08,0.13,0.1,0.05,0.03,0.11,0.14,0.04,0.04,0.14,0.11,0.04,0.03,0.55,0.4,0.37,0.44,0.05,0,0.0767,0.0168,0.041,0.041,0.029,0.033,0.024,0.038,0.147,0.086,0.325,A,FALSE
0.0266,0.0874,0.09,0.18,0,0.13,0.1,0.16,0.1,0.17,0.07,0.13,0.1,0.17,0.09,0.16,0.16,0.1,0.3,0.17,0.13,0.11,0.2,0.12,0.11,0.18,0.12,0.16,0.04,0.06,0.13,0.1,0.05,0.03,0.11,0.14,0.04,0.05,0.52,0.56,0.35,0.37,-0.03,0,0.0212,0.0497,0.044,0.035,0.031,0.028,0.039,0.034,0.083,0.102,0.32,A,TRUE
0.0082,0.0333,0.15,0.13,0.3,0.2,0.15,0.12,0.1,0.15,0.23,0.23,0.08,0.16,0.14,0.18,0.09,0.14,0.07,0.1,0.08,0.16,0.08,0.13,0.14,0.13,0.1,0.11,0.03,0.04,0.15,0.13,0.04,0.04,0.11,0.13,0.04,0.04,0.44,0.48,0.33,0.27,0.04,-0.01,0.0476,0.0316,0.044,0.042,0.029,0.028,0.036,0.027,0.17,0.091,0.32,H,TRUE
0.0215,0.0061,0.09,0.11,0.13,0.03,0.11,0.07,0.1,0.09,0.17,0.03,0.12,0.05,0.13,0.06,0.16,0.13,0.13,0.17,0.16,0.13,0.15,0.14,0.14,0.1,0.12,0.1,0.04,0.03,0.12,0.14,0.05,0.05,0.13,0.11,0.04,0.04,0.45,0.44,0.54,0.38,0,0,0.0261,0.0242,0.036,0.044,0.032,0.032,0.038,0.034,0.079,0.106,0.325,H,TRUE
0.0051,0.0165,0.1,0.11,0.03,0.03,0.12,0.09,0.08,0.13,0.03,0.1,0.09,0.11,0.07,0.11,0.16,0.18,0.13,0.3,0.14,0.18,0.14,0.22,0.14,0.13,0.1,0.12,0.03,0.04,0.12,0.11,0.04,0.04,0.1,0.12,0.04,0.04,0.46,0.5,0.4,0.27,0,-0.01,0.021,0.0379,0.048,0.043,0.033,0.032,0.036,0.028,0.07,0.061,0.33,H,FALSE
0.0147,0.0435,0.1,0.12,0.07,0.13,0.13,0.07,0.08,0.12,0.03,0.1,0.1,0.08,0.07,0.1,0.14,0.16,0.1,0.13,0.13,0.2,0.12,0.16,0.12,0.11,0.09,0.09,0.03,0.03,0.14,0.14,0.05,0.05,0.12,0.12,0.04,0.04,0.45,0.46,0.26,0.37,0,0,0.0288,0.0299,0.051,0.048,0.031,0.029,0.035,0.028,0.101,0.088,0.325,D,FALSE
0.0899,0.0164,0.2,0.12,0.23,0.17,0.22,0.09,0.23,0.12,0.23,0.2,0.24,0.1,0.23,0.14,0.11,0.16,0.03,0.17,0.06,0.16,0.07,0.16,0.2,0.1,0.17,0.12,0.06,0.04,0.07,0.14,0.03,0.05,0.16,0.1,0.05,0.04,0.61,0.48,0.36,0.38,0,0,0.0575,0.0308,0.036,0.039,0.027,0.029,0.027,0.034,0.07,0.09,0.33,H,TRUE
0.0834,0.1006,0.21,0.26,0.3,0.2,0.23,0.26,0.2,0.28,0.3,0.23,0.21,0.23,0.24,0.25,0.08,0.08,0.1,0.13,0.06,0.07,0.08,0.09,0.16,0.16,0.16,0.17,0.06,0.07,0.09,0.06,0.03,0.02,0.11,0.13,0.04,0.05,0.62,0.72,0.38,0.49,0.06,-0.01,0.0646,0.0884,0.038,0.042,0.029,0.025,0.028,0.024,0.112,0.081,0.32,A,TRUE
